,Index_Data,Prediction
61003,610854,9806.933
61004,610855,4714.9443
61005,610861,8273.516
61006,610879,0.0
61007,610880,5199.067
61008,610886,9982.408
61009,610890,5760.434
61010,610910,3790.1064
61011,610917,5323.6997
61012,610920,8198.851
61013,610923,5203.466
61014,610932,4880.2188
61015,610935,7413.3457
61016,610960,5848.5815
61017,610980,3418.081
61018,611008,0.0
61019,611038,7795.407
61020,611039,8094.744
61021,611050,18272.785
61022,611059,11798.232
61023,611061,3955.089
61024,611066,9133.873
61025,611071,5562.955
61026,611073,8092.8247
61027,611081,4997.066
61028,611082,5075.034
61029,611092,6536.1626
61030,611096,6840.5527
61031,611097,6251.629
61032,611112,3402.4565
61033,611117,3207.001
61034,611126,6361.451
61035,611129,6058.115
61036,611147,5596.165
61037,611153,10082.062
61038,611156,4026.638
61039,611162,4425.739
61040,611164,6494.175
61041,611179,6035.206
61042,611184,5955.292
61043,611196,12685.962
61044,611203,5578.8857
61045,611209,3979.2773
61046,611217,3759.6172
61047,611224,7761.3125
61048,611227,10167.928
61049,611228,2637.962
61050,611237,6442.1187
61051,611252,5917.0444
61052,611265,0.0
61053,611279,10180.261
61054,611282,6749.485
61055,611302,7641.7
61056,611306,4591.7
61057,611313,0.0
61058,611317,7414.0527
61059,611331,0.0
61060,611336,8306.687
61061,611363,9202.808
61062,611370,5573.0625
61063,611374,5417.7246
61064,611377,5736.865
61065,611384,3417.6406
61066,611390,3661.8237
61067,611396,6870.675
61068,611412,2988.7239
61069,611413,4581.492
61070,611416,3171.736
61071,611424,6089.5083
61072,611428,3946.0818
61073,611433,6731.9106
61074,611457,2713.0945
61075,611464,5797.6997
61076,611466,11521.443
61077,611477,7541.5527
61078,611484,5300.9097
61079,611499,7391.479
61080,611509,4285.946
61081,611512,3706.5884
61082,611515,9544.852
61083,611519,5212.606
61084,611533,15530.095
61085,611539,1989.4626
61086,611541,11639.471
61087,611548,3003.0195
61088,611562,4392.9756
61089,611592,4521.1855
61090,611606,9127.96
61091,611622,0.0
61092,611633,3384.3264
61093,611652,4699.4365
61094,611656,10483.419
61095,611667,0.0
61096,611674,10533.267
61097,611696,11080.626
61098,611698,4443.388
61099,611702,5536.266
61100,611704,4165.7256
61101,611716,12545.69
61102,611732,15498.702
61103,611740,0.0
61104,611753,6285.884
61105,611786,3214.205
61106,611796,8186.9644
61107,611815,0.0
61108,611817,4106.812
61109,611821,6226.4004
61110,611841,0.0
61111,611846,6350.13
61112,611860,5448.521
61113,611868,6032.985
61114,611881,6255.5835
61115,611882,6356.3115
61116,611885,10420.896
61117,611894,9751.94
61118,611903,14365.393
61119,611933,13111.461
61120,611936,6190.137
61121,611941,4709.877
61122,611951,7575.3345
61123,611957,6701.924
61124,611958,7482.902
61125,611962,9381.093
61126,611969,6765.247
61127,611971,8087.855
61128,611979,8827.531
61129,611984,11737.071
61130,612024,0.0
61131,612026,5883.559
61132,612033,6056.4697
61133,612048,17508.514
61134,612049,7377.2646
61135,612054,5860.5317
61136,612062,3536.0735
61137,612065,0.0
61138,612073,5430.4937
61139,612087,9499.777
61140,612092,0.0
61141,612106,4723.449
61142,612112,4465.3447
61143,612119,0.0
61144,612120,9924.539
61145,612127,3746.337
61146,612129,4363.97
61147,612133,6550.8706
61148,612141,7878.676
61149,612143,9900.769
61150,612144,0.0
61151,612151,5202.795
61152,612154,7544.7656
61153,612183,5370.3613
61154,612198,0.0
61155,612221,5655.8613
61156,612222,6324.0415
61157,612231,0.0
61158,612235,5519.414
61159,612236,6988.6816
61160,612237,5579.374
61161,612239,8922.092
61162,612256,4506.3325
61163,612265,10330.236
61164,612272,13083.403
61165,612293,0.0
61166,612296,12748.698
61167,612313,0.0
61168,612331,3711.5625
61169,612335,6985.1235
61170,612343,4938.5786
61171,612346,6944.063
61172,612347,5497.1104
61173,612354,9223.914
61174,612361,4437.7075
61175,612367,6374.5703
61176,612374,2489.3506
61177,612381,11623.884
61178,612403,4091.1545
61179,612409,0.0
61180,612410,5850.1904
61181,612429,2660.993
61182,612441,0.0
61183,612460,4194.883
61184,612469,6791.101
61185,612514,10397.007
61186,612528,5417.223
61187,612529,5637.141
61188,612530,9721.896
61189,612536,3932.7827
61190,612540,0.0
61191,612542,5380.533
61192,612548,10482.272
61193,612560,8896.424
61194,612575,0.0
61195,612578,4269.625
61196,612582,5589.9307
61197,612614,9716.036
61198,612621,4027.733
61199,612624,5142.361
61200,612637,0.0
61201,612655,5964.4272
61202,612659,11262.023
61203,612665,2300.0415
61204,612674,7493.1406
61205,612688,0.0
61206,612710,5393.4185
61207,612712,0.0
61208,612720,7701.6333
61209,612724,5987.747
61210,612729,8290.201
61211,612731,0.0
61212,612742,3625.731
61213,612783,3605.3179
61214,612801,5241.3623
61215,612815,5349.984
61216,612839,0.0
61217,612843,4693.848
61218,612844,20382.94
61219,612846,8926.854
61220,612849,13523.139
61221,612852,3999.0947
61222,612855,0.0
61223,612863,4923.4697
61224,612864,5850.1167
61225,612881,5520.761
61226,612883,4848.838
61227,612890,3249.4246
61228,612893,0.0
61229,612895,6887.6113
61230,612919,12387.832
61231,612920,11606.107
61232,612923,8884.388
61233,612940,7155.4
61234,612966,5093.461
61235,612978,6033.097
61236,613002,7184.763
61237,613010,8640.757
61238,613044,10048.54
61239,613049,9781.703
61240,613098,0.0
61241,613102,5913.3115
61242,613110,6919.8237
61243,613126,4737.6807
61244,613136,8341.967
61245,613149,7949.1553
61246,613193,5658.8506
61247,613198,5221.786
61248,613203,5951.0225
61249,613206,6006.42
61250,613210,8348.041
61251,613220,6413.173
61252,613222,3603.097
61253,613237,0.0
61254,613254,6949.009
61255,613260,11516.955
61256,613272,0.0
61257,613305,0.0
61258,613339,6270.1904
61259,613352,5589.429
61260,613358,8065.7773
61261,613361,13787.028
61262,613365,13257.967
61263,613409,2695.638
61264,613427,7073.104
61265,613444,4486.153
61266,613459,5448.509
61267,613460,4891.008
61268,613461,6279.5186
61269,613469,5512.25
61270,613478,0.0
61271,613488,6689.3516
61272,613505,4791.664
61273,613510,4791.3945
61274,613511,0.0
61275,613520,3713.8525
61276,613540,7223.2163
61277,613542,4881.6235
61278,613544,0.0
61279,613551,6027.03
61280,613552,11582.965
61281,613562,4360.846
61282,613566,4466.8276
61283,613568,6091.6836
61284,613620,6363.286
61285,613622,5874.6045
61286,613634,7839.72
61287,613636,7366.584
61288,613646,4619.3467
61289,613663,7298.9033
61290,613665,5488.6743
61291,613671,5764.3613
61292,613680,6843.346
61293,613684,7182.61
61294,613713,3879.04
61295,613722,0.0
61296,613732,6923.4897
61297,613738,6670.7295
61298,613748,5793.8325
61299,613753,17765.963
61300,613764,9119.861
61301,613770,8173.3696
61302,613774,12926.876
61303,613780,6868.577
61304,613782,5435.235
61305,613801,6360.7285
61306,613811,5646.1016
61307,613825,6998.8213
61308,613835,8476.185
61309,613839,5789.4927
61310,613842,7878.944
61311,613848,0.0
61312,613863,3542.781
61313,613891,10317.323
61314,613892,14183.193
61315,613893,0.0
61316,613900,6647.807
61317,613905,5326.8804
61318,613921,4120.3657
61319,613926,6915.2876
61320,613934,0.0
61321,613953,7908.2476
61322,613964,8758.852
61323,613984,8678.745
61324,613986,5171.5835
61325,613988,5158.0327
61326,613997,8726.0
61327,614009,4123.1577
61328,614011,0.0
61329,614015,5879.325
61330,614022,7001.0547
61331,614031,0.0
61332,614033,6604.566
61333,614041,7724.1196
61334,614043,4748.2324
61335,614046,12063.673
61336,614047,2346.9307
61337,614057,0.0
61338,614058,0.0
61339,614083,7402.0396
61340,614094,5760.809
61341,614099,11449.761
61342,614109,13636.663
61343,614134,6553.7534
61344,614143,8692.091
61345,614146,8026.2646
61346,614153,0.0
61347,614155,7440.258
61348,614158,23602.27
61349,614172,7856.4
61350,614176,14092.114
61351,614196,7404.486
61352,614212,2656.0725
61353,614219,2497.6992
61354,614222,8358.267
61355,614250,10771.427
61356,614256,8707.704
61357,614265,6295.8716
61358,614278,6677.6313
61359,614282,0.0
61360,614283,7189.841
61361,614299,9676.697
61362,614301,0.0
61363,614320,6638.4688
61364,614333,5335.3887
61365,614334,2165.9146
61366,614351,3483.2622
61367,614367,9205.78
61368,614393,0.0
61369,614397,4423.4253
61370,614398,6747.8916
61371,614403,5458.6353
61372,614416,7120.426
61373,614418,4500.9565
61374,614423,5643.594
61375,614428,3741.4092
61376,614435,5002.413
61377,614443,8571.33
61378,614450,4808.6777
61379,614456,9309.9375
61380,614457,10801.665
61381,614476,0.0
61382,614479,2749.9253
61383,614490,6446.4043
61384,614513,0.0
61385,614531,4241.3
61386,614533,5854.85
61387,614536,8341.231
61388,614542,4129.8965
61389,614560,9125.764
61390,614563,6739.838
61391,614584,6754.754
61392,614592,6675.7095
61393,614595,8268.824
61394,614609,6977.4106
61395,614612,4373.2007
61396,614627,0.0
61397,614638,6879.7114
61398,614640,8107.447
61399,614643,0.0
61400,614648,5017.582
61401,614652,6912.653
61402,614656,5766.957
61403,614663,5015.8584
61404,614670,0.0
61405,614671,12494.28
61406,614676,7754.308
61407,614680,7609.1133
61408,614681,4931.328
61409,614688,11278.586
61410,614694,10340.225
61411,614708,5538.3286
61412,614716,14390.086
61413,614717,9515.3
61414,614724,3392.4104
61415,614733,10492.801
61416,614764,6334.9565
61417,614771,6800.9893
61418,614786,8272.297
61419,614805,9213.52
61420,614815,0.0
61421,614818,3379.9744
61422,614819,0.0
61423,614823,9444.724
61424,614837,3544.9604
61425,614896,4417.238
61426,614906,10292.999
61427,614910,0.0
61428,614926,10410.101
61429,614957,7461.961
61430,614959,6595.3936
61431,614981,13256.252
61432,614987,6156.7104
61433,614995,8942.96
61434,615030,7596.6064
61435,615041,5838.1377
61436,615051,6456.1934
61437,615053,0.0
61438,615054,0.0
61439,615079,5675.333
61440,615088,6917.1284
61441,615094,7578.2627
61442,615098,6919.7964
61443,615109,5446.305
61444,615113,4391.688
61445,615124,4831.813
61446,615154,0.0
61447,615158,12068.538
61448,615161,0.0
61449,615165,9688.623
61450,615169,5407.689
61451,615172,7627.8564
61452,615180,8828.26
61453,615182,3475.719
61454,615184,4011.9995
61455,615191,3586.2175
61456,615196,5188.7344
61457,615202,5690.1953
61458,615210,13809.439
61459,615215,0.0
61460,615218,8423.199
61461,615224,5216.658
61462,615226,7724.3105
61463,615228,6990.4927
61464,615231,7543.445
61465,615232,7915.029
61466,615236,0.0
61467,615272,7571.215
61468,615287,11406.374
61469,615288,4871.8184
61470,615293,12217.424
61471,615308,4665.1533
61472,615325,0.0
61473,615326,7010.9854
61474,615386,7270.7944
61475,615393,7909.891
61476,615412,0.0
61477,615418,0.0
61478,615420,5642.1123
61479,615425,3096.9053
61480,615434,0.0
61481,615437,5019.6333
61482,615441,0.0
61483,615444,6820.783
61484,615461,4420.8364
61485,615462,4760.559
61486,615463,6060.879
61487,615467,5331.626
61488,615470,2920.5652
61489,615476,4301.5996
61490,615487,0.0
61491,615489,3929.9846
61492,615504,3716.4932
61493,615508,0.0
61494,615513,6979.762
61495,615514,0.0
61496,615556,6224.1406
61497,615562,5199.1216
61498,615582,7876.116
61499,615597,24101.533
61500,615623,4132.5605
61501,615631,11708.339
61502,615648,8315.669
61503,615650,3982.625
61504,615651,4904.277
61505,615652,0.0
61506,615660,0.0
61507,615669,4844.5127
61508,615674,0.0
61509,615680,6924.857
61510,615682,2167.805
61511,615688,16608.871
61512,615700,5097.781
61513,615717,4629.5645
61514,615718,5300.648
61515,615719,7715.0576
61516,615722,7867.97
61517,615724,4468.768
61518,615726,3520.8806
61519,615745,5028.544
61520,615750,7084.7803
61521,615768,13772.063
61522,615776,2455.3572
61523,615786,6787.3423
61524,615796,9118.185
61525,615812,0.0
61526,615819,3597.9485
61527,615827,11457.843
61528,615840,6790.287
61529,615848,0.0
61530,615866,7077.113
61531,615881,8504.764
61532,615889,0.0
61533,615901,6985.82
61534,615920,11479.462
61535,615929,1373.4423
61536,615938,3319.31
61537,615958,5190.373
61538,615987,0.0
61539,615996,0.0
61540,616007,5258.4595
61541,616015,2897.599
61542,616018,0.0
61543,616023,7450.664
61544,616028,5452.4
61545,616029,9578.133
61546,616035,9096.281
61547,616036,3137.2993
61548,616040,4102.1753
61549,616046,0.0
61550,616055,0.0
61551,616056,0.0
61552,616063,10357.113
61553,616064,7732.45
61554,616068,6040.3335
61555,616109,6813.8745
61556,616127,8527.694
61557,616130,8358.642
61558,616134,11646.297
61559,616144,8043.183
61560,616152,5515.366
61561,616162,4495.576
61562,616164,6900.937
61563,616192,0.0
61564,616199,10970.6455
61565,616203,12380.067
61566,616208,4591.072
61567,616221,7135.636
61568,616234,6847.0576
61569,616243,4533.307
61570,616253,5012.24
61571,616268,4805.5415
61572,616285,8109.3335
61573,616296,7122.3027
61574,616308,4209.5356
61575,616310,0.0
61576,616323,7760.876
61577,616360,15108.085
61578,616365,5336.1797
61579,616379,8831.825
61580,616386,9973.765
61581,616387,0.0
61582,616399,3627.5522
61583,616404,10394.164
61584,616420,4227.648
61585,616446,4299.7847
61586,616456,11121.553
61587,616468,6907.7363
61588,616475,22343.887
61589,616477,2782.4585
61590,616495,11982.437
61591,616496,7219.552
61592,616499,8365.964
61593,616506,0.0
61594,616542,6843.5806
61595,616546,6519.5317
61596,616557,8730.649
61597,616563,6287.915
61598,616589,10213.386
61599,616596,0.0
61600,616606,5452.1978
61601,616608,9024.648
61602,616617,7706.609
61603,616621,5556.1235
61604,616625,6429.324
61605,616649,3608.6812
61606,616655,4194.258
61607,616660,13578.54
61608,616662,6029.2407
61609,616674,0.0
61610,616678,18462.709
61611,616707,12137.0205
61612,616708,5230.393
61613,616719,8087.1724
61614,616720,2090.7761
61615,616744,4357.1997
61616,616750,9656.838
61617,616752,4504.152
61618,616784,0.0
61619,616787,0.0
61620,616808,5366.91
61621,616831,0.0
61622,616835,7256.0728
61623,616846,5009.58
61624,616853,3043.1572
61625,616862,10039.227
61626,616874,0.0
61627,616880,0.0
61628,616902,5405.211
61629,616903,3850.3877
61630,616909,6198.284
61631,616910,7271.065
61632,616916,13706.751
61633,616927,5145.67
61634,616932,5900.0317
61635,616938,5041.101
61636,616940,0.0
61637,616946,5245.766
61638,616948,7607.942
61639,616972,6157.546
61640,616978,0.0
61641,616998,6356.9736
61642,617000,4937.3174
61643,617002,0.0
61644,617010,7531.013
61645,617028,8017.6606
61646,617036,3256.2205
61647,617062,5793.518
61648,617067,0.0
61649,617077,0.0
61650,617081,5220.604
61651,617092,6458.236
61652,617095,3613.6023
61653,617097,8788.512
61654,617100,5357.1294
61655,617104,6113.81
61656,617119,19864.799
61657,617124,2629.4746
61658,617143,7642.531
61659,617147,4557.0317
61660,617157,3677.9224
61661,617165,7605.5723
61662,617170,8698.278
61663,617182,6533.424
61664,617192,3897.9426
61665,617193,9640.959
61666,617194,11382.369
61667,617202,5136.5835
61668,617205,17021.02
61669,617211,0.0
61670,617212,5345.913
61671,617231,6498.0312
61672,617238,3505.798
61673,617241,5473.8457
61674,617248,6236.846
61675,617249,6504.928
61676,617251,7650.088
61677,617258,14265.243
61678,617269,1802.4048
61679,617299,3382.0813
61680,617302,6358.3667
61681,617314,0.0
61682,617331,0.0
61683,617338,7135.2715
61684,617347,0.0
61685,617358,17322.244
61686,617364,4580.8237
61687,617377,8073.9478
61688,617379,6191.0767
61689,617386,10749.176
61690,617387,0.0
61691,617388,7265.4014
61692,617396,4118.492
61693,617400,0.0
61694,617402,6465.3325
61695,617416,4575.1743
61696,617424,2460.145
61697,617432,21576.018
61698,617433,0.0
61699,617460,0.0
61700,617473,5807.4688
61701,617477,4849.8955
61702,617481,8812.2705
61703,617488,5774.466
61704,617492,4811.462
61705,617497,5857.4365
61706,617531,5167.965
61707,617536,5795.3325
61708,617539,4835.9614
61709,617541,15575.506
61710,617545,10031.662
61711,617557,7581.11
61712,617559,0.0
61713,617574,6701.5537
61714,617577,5656.9385
61715,617580,5233.5815
61716,617582,3400.5266
61717,617587,6935.7056
61718,617605,0.0
61719,617616,0.0
61720,617626,4461.02
61721,617644,11034.698
61722,617646,7080.948
61723,617654,0.0
61724,617660,6924.9087
61725,617692,11910.4375
61726,617700,11404.029
61727,617703,5555.91
61728,617717,5604.906
61729,617719,0.0
61730,617730,9493.867
61731,617731,0.0
61732,617732,3432.8877
61733,617756,0.0
61734,617766,6836.2183
61735,617796,6529.172
61736,617813,6698.3306
61737,617815,15384.996
61738,617826,6032.005
61739,617827,17221.068
61740,617835,8180.0054
61741,617838,3116.878
61742,617850,4606.2744
61743,617854,4507.641
61744,617861,6867.9854
61745,617863,11044.894
61746,617869,3679.529
61747,617871,7857.855
61748,617886,8523.539
61749,617900,5169.69
61750,617901,6571.785
61751,617911,5758.4165
61752,617919,4663.105
61753,617927,2848.502
61754,617940,0.0
61755,617947,0.0
61756,617954,3123.131
61757,617975,7228.3354
61758,617988,4039.953
61759,618000,13661.734
61760,618003,4072.1567
61761,618021,6017.6016
61762,618031,0.0
61763,618039,11996.399
61764,618047,8430.36
61765,618084,5617.859
61766,618092,0.0
61767,618098,0.0
61768,618135,5010.4
61769,618152,5593.3643
61770,618157,6857.6626
61771,618173,5302.788
61772,618174,0.0
61773,618187,3910.0388
61774,618190,10170.031
61775,618193,4650.378
61776,618204,0.0
61777,618211,7185.421
61778,618257,7090.2334
61779,618259,9187.221
61780,618271,5508.6216
61781,618276,9969.066
61782,618286,6049.016
61783,618289,6900.69
61784,618294,4612.7754
61785,618296,0.0
61786,618307,2237.0205
61787,618310,16827.475
61788,618314,5942.0234
61789,618318,10732.923
61790,618320,8494.802
61791,618330,4207.514
61792,618333,5227.3506
61793,618337,7535.321
61794,618354,5952.181
61795,618378,7849.701
61796,618383,4089.9297
61797,618385,7344.735
61798,618406,6851.5723
61799,618412,3192.5876
61800,618413,8323.168
61801,618426,5477.9536
61802,618476,0.0
61803,618487,5618.5063
61804,618488,2474.4714
61805,618529,4340.4995
61806,618532,3582.1274
61807,618543,0.0
61808,618545,0.0
61809,618562,0.0
61810,618577,3438.7114
61811,618592,7653.4536
61812,618604,3757.277
61813,618605,4798.332
61814,618606,8144.707
61815,618617,0.0
61816,618621,6799.0205
61817,618643,6074.619
61818,618655,7375.229
61819,618659,15717.055
61820,618682,8164.011
61821,618686,0.0
61822,618700,6552.974
61823,618719,10331.902
61824,618722,3082.4531
61825,618735,4845.0625
61826,618743,5730.3433
61827,618744,7229.7036
61828,618745,4703.4907
61829,618768,5618.5933
61830,618784,9595.587
61831,618786,0.0
61832,618796,0.0
61833,618815,3362.0984
61834,618823,4722.153
61835,618846,8775.546
61836,618850,9503.718
61837,618856,9415.118
61838,618857,10015.623
61839,618871,4601.023
61840,618872,0.0
61841,618878,6516.5464
61842,618884,5157.938
61843,618886,0.0
61844,618892,9198.967
61845,618894,4082.1423
61846,618895,4391.5728
61847,618903,4670.8213
61848,618917,6194.2363
61849,618932,0.0
61850,618950,7403.901
61851,618962,6991.656
61852,618972,7212.388
61853,618985,5028.3867
61854,618986,7456.408
61855,619001,3978.8806
61856,619004,10543.859
61857,619015,0.0
61858,619017,4929.6167
61859,619018,9960.522
61860,619038,3989.9287
61861,619040,3865.8704
61862,619046,6650.24
61863,619052,5963.934
61864,619062,2920.8447
61865,619073,8104.802
61866,619081,6069.168
61867,619085,5536.495
61868,619104,0.0
61869,619120,11925.054
61870,619126,4491.5557
61871,619138,3429.4177
61872,619191,6718.961
61873,619203,0.0
61874,619214,3212.6206
61875,619215,6926.453
61876,619217,5370.979
61877,619218,10052.055
61878,619221,9804.423
61879,619233,21789.2
61880,619242,7238.4424
61881,619253,9662.434
61882,619256,14296.585
61883,619268,13077.362
61884,619280,14397.333
61885,619298,8017.049
61886,619303,9311.449
61887,619310,10097.666
61888,619315,5345.9287
61889,619327,11494.752
61890,619332,5956.967
61891,619334,0.0
61892,619350,3803.795
61893,619353,7726.898
61894,619361,14299.774
61895,619381,4598.496
61896,619385,8939.399
61897,619390,6187.312
61898,619397,5412.648
61899,619400,11556.686
61900,619410,11902.465
61901,619428,7164.6807
61902,619455,2408.8228
61903,619462,0.0
61904,619464,6146.2295
61905,619468,8152.335
61906,619470,5406.4146
61907,619484,6738.3267
61908,619495,10767.28
61909,619523,0.0
61910,619540,4103.354
61911,619541,6966.783
61912,619562,4762.155
61913,619576,4088.324
61914,619577,0.0
61915,619589,9907.055
61916,619590,2751.6704
61917,619642,3213.0908
61918,619645,6284.0547
61919,619650,0.0
61920,619651,5239.135
61921,619698,4845.1245
61922,619723,5787.594
61923,619724,0.0
61924,619738,0.0
61925,619739,9471.819
61926,619775,8327.76
61927,619779,7077.1294
61928,619801,0.0
61929,619802,5327.018
61930,619817,6491.4204
61931,619818,4543.111
61932,619848,7103.2314
61933,619871,6280.298
61934,619877,3700.0068
61935,619889,9154.928
61936,619899,4838.0796
61937,619908,0.0
61938,619916,9454.151
61939,619919,4232.5728
61940,619924,6809.937
61941,619936,0.0
61942,619951,8149.806
61943,619953,5074.674
61944,619962,4117.5396
61945,619969,9712.621
61946,619996,14545.01
61947,620019,0.0
61948,620020,6197.8604
61949,620021,3902.3118
61950,620027,5370.8535
61951,620042,6249.112
61952,620061,18892.727
61953,620066,3677.6414
61954,620070,4226.319
61955,620095,3178.2888
61956,620121,13051.459
61957,620142,7903.712
61958,620145,7963.278
61959,620155,6391.6113
61960,620162,6047.077
61961,620185,12339.702
61962,620186,0.0
61963,620223,0.0
61964,620226,7192.253
61965,620231,9374.893
61966,620239,7309.5977
61967,620240,0.0
61968,620245,8519.6
61969,620254,6056.5767
61970,620257,7536.1953
61971,620261,4332.984
61972,620273,4530.001
61973,620277,0.0
61974,620299,7004.0767
61975,620302,3289.6094
61976,620307,3374.007
61977,620309,0.0
61978,620310,13456.721
61979,620320,7476.644
61980,620329,6735.2456
61981,620337,3776.7896
61982,620341,3746.9753
61983,620353,6990.2095
61984,620370,0.0
61985,620382,6048.238
61986,620394,8006.9023
61987,620397,4454.5015
61988,620406,6282.8086
61989,620410,6224.1753
61990,620438,3965.0867
61991,620447,6864.783
61992,620456,4261.997
61993,620462,5609.0225
61994,620464,6474.5127
61995,620476,5940.4736
61996,620504,5317.2515
61997,620508,4723.612
61998,620544,7984.271
61999,620550,0.0
62000,620555,0.0
62001,620557,13249.28
62002,620563,4897.2603
62003,620564,6057.877
62004,620577,4752.638
62005,620587,4716.5825
62006,620600,5546.241
62007,620605,4641.7974
62008,620640,0.0
62009,620656,7941.232
62010,620659,3611.931
62011,620660,6745.961
62012,620665,2987.7542
62013,620675,6400.492
62014,620718,7983.458
62015,620729,4615.432
62016,620730,7403.8
62017,620731,3903.7407
62018,620735,5669.0146
62019,620736,6711.4863
62020,620748,6802.498
62021,620763,13466.033
62022,620769,3965.1682
62023,620770,9377.989
62024,620773,5701.7866
62025,620794,7260.0054
62026,620809,5100.23
62027,620813,11044.836
62028,620815,8727.024
62029,620826,8010.208
62030,620827,0.0
62031,620830,8039.673
62032,620833,7781.7993
62033,620835,0.0
62034,620845,0.0
62035,620846,7792.8096
62036,620859,7867.702
62037,620860,4117.764
62038,620872,4013.1433
62039,620892,5451.449
62040,620898,5375.6514
62041,620917,5985.1846
62042,620923,6648.4844
62043,620925,4989.2485
62044,620932,4063.4404
62045,620934,0.0
62046,620943,10473.994
62047,620949,8914.312
62048,620961,0.0
62049,620976,17812.8
62050,620978,10154.373
62051,620991,6117.179
62052,620994,6204.0464
62053,620998,9093.798
62054,621005,7656.6055
62055,621022,2778.4067
62056,621028,6646.936
62057,621032,0.0
62058,621041,7998.555
62059,621063,8760.815
62060,621068,0.0
62061,621083,0.0
62062,621101,10066.746
62063,621111,0.0
62064,621118,4924.9414
62065,621126,9522.098
62066,621131,5374.0415
62067,621134,5973.0264
62068,621143,5905.2485
62069,621144,7333.828
62070,621145,19050.145
62071,621157,10577.728
62072,621158,4925.3335
62073,621163,6105.471
62074,621167,7344.1045
62075,621168,6176.911
62076,621169,3092.0344
62077,621177,9006.479
62078,621178,2945.4617
62079,621186,5150.754
62080,621190,5252.4116
62081,621193,5804.232
62082,621198,10676.874
62083,621207,4066.2766
62084,621211,8036.221
62085,621224,3063.2097
62086,621226,5076.2563
62087,621242,6633.2114
62088,621249,6376.239
62089,621255,6639.651
62090,621268,0.0
62091,621293,4453.311
62092,621301,6326.4014
62093,621307,8262.162
62094,621314,3954.1533
62095,621318,5465.4697
62096,621330,4130.105
62097,621337,4689.456
62098,621338,5473.449
62099,621341,5256.35
62100,621349,0.0
62101,621352,3739.85
62102,621359,7090.156
62103,621363,4106.7065
62104,621382,3396.1863
62105,621388,2255.8333
62106,621392,4956.6616
62107,621402,4009.5374
62108,621405,7652.286
62109,621407,4729.8247
62110,621410,5419.383
62111,621415,0.0
62112,621425,5583.67
62113,621449,11546.532
62114,621458,5096.069
62115,621465,5993.885
62116,621474,0.0
62117,621477,5496.5957
62118,621490,11712.378
62119,621512,6810.043
62120,621535,6867.326
62121,621559,2737.9424
62122,621567,12799.302
62123,621583,3423.2034
62124,621591,8082.636
62125,621595,0.0
62126,621596,5705.3525
62127,621606,3991.016
62128,621612,7875.658
62129,621615,7665.8735
62130,621619,21267.617
62131,621631,4581.6445
62132,621638,6765.189
62133,621643,7240.359
62134,621646,0.0
62135,621648,5853.1655
62136,621649,4291.671
62137,621650,3872.9854
62138,621651,5244.512
62139,621665,6076.247
62140,621668,0.0
62141,621673,5281.762
62142,621674,0.0
62143,621675,4669.912
62144,621676,0.0
62145,621717,8531.054
62146,621720,6744.525
62147,621721,3960.502
62148,621722,0.0
62149,621752,3620.6018
62150,621782,10415.68
62151,621784,3574.838
62152,621792,5641.5303
62153,621794,0.0
62154,621807,5265.1294
62155,621808,6245.1914
62156,621819,15553.247
62157,621832,0.0
62158,621841,5152.8135
62159,621851,4393.6196
62160,621867,4921.763
62161,621876,0.0
62162,621885,5486.3247
62163,621891,6780.1553
62164,621894,6581.0083
62165,621921,8899.084
62166,621930,23196.96
62167,621950,0.0
62168,621953,10937.211
62169,621962,7833.5864
62170,621971,5843.4795
62171,621977,12999.246
62172,621996,2935.3538
62173,622001,6528.6543
62174,622004,0.0
62175,622007,0.0
62176,622027,5634.8706
62177,622034,8102.233
62178,622038,8294.297
62179,622041,4452.3984
62180,622054,9041.892
62181,622071,4404.128
62182,622081,0.0
62183,622082,9795.976
62184,622099,6961.663
62185,622105,6747.4863
62186,622109,0.0
62187,622124,7372.4795
62188,622129,6993.8877
62189,622145,8972.661
62190,622157,6721.627
62191,622162,10958.311
62192,622163,4378.0537
62193,622171,4159.651
62194,622174,3462.3005
62195,622183,9302.672
62196,622196,6675.9844
62197,622216,5888.6665
62198,622226,10434.077
62199,622233,4997.164
62200,622242,7575.5034
62201,622262,4136.87
62202,622263,0.0
62203,622266,8271.23
62204,622271,13585.21
62205,622282,5851.1626
62206,622286,0.0
62207,622288,10621.733
62208,622316,8033.1494
62209,622317,9549.258
62210,622328,8204.95
62211,622357,9517.395
62212,622377,6708.8496
62213,622381,6793.9395
62214,622396,8471.333
62215,622400,11507.592
62216,622407,17865.875
62217,622422,0.0
62218,622423,10673.2295
62219,622424,3017.1665
62220,622428,0.0
62221,622440,9531.365
62222,622443,7740.81
62223,622446,6787.6084
62224,622449,0.0
62225,622458,5754.6387
62226,622478,7796.489
62227,622490,5130.1177
62228,622495,8921.501
62229,622500,7587.683
62230,622503,4436.486
62231,622516,5316.483
62232,622518,7117.6294
62233,622539,23415.945
62234,622542,2222.052
62235,622546,2787.127
62236,622559,4248.812
62237,622560,10580.503
62238,622561,10314.07
62239,622564,6898.5776
62240,622567,4004.7002
62241,622587,3505.8594
62242,622610,7540.3657
62243,622614,13435.762
62244,622672,2318.2927
62245,622683,7912.099
62246,622692,2763.921
62247,622733,0.0
62248,622734,5517.8286
62249,622737,0.0
62250,622740,6877.803
